FILE: acculturation.XPT
------------------------------------------------------------
SHAPE: (11372, 5)
COLUMNS: ['SEQN', 'ACD010A', 'ACD010B', 'ACD010C', 'ACD040']
SEQN present: YES

Missing %:
SEQN        0.00
ACD010A    24.38
ACD010B    99.77
ACD010C    93.94
ACD040     79.56

Full DataFrame Preview:
           SEQN  ACD010A  ACD010B  ACD010C  ACD040
7298   138055.0      1.0      NaN      NaN     NaN
7299   138056.0      1.0      NaN      NaN     NaN
7300   138057.0      1.0      NaN      NaN     NaN
7301   138058.0      1.0      NaN      NaN     NaN
7302   138059.0      1.0      NaN      NaN     NaN
7303   138060.0      NaN      NaN      9.0     NaN
7304   138061.0      1.0      NaN      NaN     NaN
7305   138062.0      1.0      NaN      NaN     NaN
7306   138063.0      1.0      NaN      NaN     NaN
7307   138064.0      1.0      NaN      NaN     NaN
7308   138065.0      1.0      NaN      NaN     NaN
7309   138066.0      1.0      NaN      NaN     NaN
7310   138067.0      1.0      NaN      NaN     NaN
7311   138068.0      NaN      NaN      NaN     1.0
7312   138069.0      1.0      NaN      NaN     NaN
7313   138070.0      NaN      NaN      NaN     2.0
7314   138071.0      1.0      NaN      NaN     NaN
7315   138072.0      1.0      NaN      NaN     NaN
7316   138073.0      NaN      NaN      NaN     1.0
7317   138074.0      NaN      NaN      NaN     3.0
7318   138075.0      1.0      NaN      NaN     NaN
7319   138076.0      1.0      NaN      NaN     NaN
7320   138077.0      1.0      NaN      NaN     NaN
7321   138078.0      1.0      NaN      NaN     NaN
7322   138079.0      NaN      NaN      NaN     4.0
7323   138080.0      1.0      NaN      NaN     NaN
7324   138081.0      1.0      NaN      NaN     NaN
7325   138082.0      1.0      NaN      NaN     NaN
7326   138083.0      1.0      NaN      NaN     NaN
7327   138084.0      1.0      NaN      NaN     NaN
7328   138085.0      NaN      NaN      NaN     4.0
7329   138086.0      1.0      NaN      NaN     NaN
7330   138087.0      1.0      NaN      NaN     NaN
7331   138088.0      1.0      NaN      NaN     NaN
7332   138089.0      1.0      NaN      NaN     NaN
7333   138090.0      1.0      NaN      NaN     NaN
7334   138091.0      1.0      NaN      NaN     NaN
7335   138092.0      1.0      NaN      NaN     NaN
7336   138093.0      NaN      NaN      NaN     5.0
7337   138094.0      1.0      NaN      NaN     NaN
7338   138095.0      1.0      NaN      NaN     NaN
7339   138096.0      1.0      NaN      NaN     NaN
7340   138097.0      1.0      NaN      NaN     NaN
7341   138098.0      1.0      NaN      NaN     NaN
7342   138099.0      1.0      NaN      NaN     NaN
7343   138100.0      1.0      NaN      NaN     NaN
7344   138101.0      NaN      NaN      NaN     1.0
7345   138102.0      1.0      NaN      NaN     NaN
7346   138103.0      1.0      NaN      NaN     NaN
7347   138104.0      1.0      NaN      9.0     NaN
7348   138105.0      NaN      NaN      NaN     1.0
7349   138106.0      1.0      NaN      NaN     NaN
7350   138107.0      NaN      NaN      9.0     NaN
7351   138108.0      1.0      NaN      NaN     NaN
7352   138109.0      NaN      NaN      NaN     2.0
7353   138110.0      1.0      NaN      NaN     NaN
7354   138111.0      1.0      NaN      9.0     NaN
7355   138112.0      1.0      NaN      NaN     NaN
7356   138113.0      1.0      NaN      NaN     NaN
7357   138114.0      1.0      NaN      NaN     NaN
7358   138115.0      1.0      NaN      NaN     NaN
7359   138116.0      1.0      NaN      NaN     NaN
7360   138117.0      1.0      NaN      NaN     NaN
7361   138118.0      NaN      NaN      9.0     NaN
7362   138119.0      1.0      NaN      NaN     NaN
7363   138120.0      1.0      NaN      NaN     NaN
7364   138121.0      1.0      NaN      9.0     NaN
7365   138122.0      1.0      NaN      NaN     NaN
7366   138123.0      NaN      NaN      NaN     5.0
7367   138124.0      1.0      NaN      NaN     NaN
7368   138125.0      1.0      NaN      NaN     NaN
7369   138126.0      1.0      NaN      NaN     NaN
7370   138127.0      1.0      NaN      NaN     NaN
7371   138128.0      NaN      NaN      NaN     1.0
7372   138129.0      1.0      NaN      NaN     NaN
7373   138130.0      1.0      NaN      NaN     NaN
7374   138131.0      NaN      NaN      NaN     1.0
7375   138132.0      1.0      NaN      NaN     NaN
7376   138133.0      1.0      NaN      NaN     NaN
7377   138134.0      NaN      NaN      NaN     2.0
7378   138135.0      NaN      NaN      NaN     1.0
7379   138136.0      1.0      NaN      NaN     NaN
7380   138137.0      1.0      NaN      NaN     NaN
7381   138138.0      1.0      NaN      NaN     NaN
7382   138139.0      NaN      NaN      NaN     1.0
7383   138140.0      1.0      NaN      NaN     NaN
7384   138141.0      1.0      NaN      NaN     NaN
7385   138142.0      1.0      NaN      NaN     NaN
7386   138143.0      NaN      NaN      NaN     3.0
7387   138144.0      1.0      NaN      NaN     NaN
7388   138145.0      1.0      NaN      NaN     NaN
7389   138146.0      1.0      NaN      NaN     NaN
7390   138147.0      1.0      NaN      NaN     NaN
7391   138148.0      NaN      NaN      NaN     1.0
7392   138149.0      1.0      NaN      NaN     NaN
7393   138150.0      1.0      NaN      NaN     NaN
7394   138151.0      1.0      NaN      NaN     NaN
7395   138152.0      NaN      NaN      NaN     1.0
7396   138153.0      1.0      NaN      NaN     NaN
7397   138154.0      1.0      NaN      NaN     NaN
7398   138155.0      1.0      NaN      9.0     NaN
7399   138156.0      NaN      NaN      NaN     1.0
7400   138157.0      1.0      NaN      NaN     NaN
7401   138158.0      1.0      NaN      NaN     NaN
7402   138159.0      1.0      NaN      NaN     NaN
7403   138160.0      1.0      NaN      9.0     NaN
7404   138161.0      1.0      NaN      NaN     NaN
7405   138162.0      NaN      NaN      NaN     3.0
7406   138163.0      NaN      NaN      NaN     3.0
7407   138164.0      1.0      NaN      NaN     NaN
7408   138165.0      NaN      NaN      NaN     5.0
7409   138166.0      NaN      NaN      NaN     5.0
7410   138167.0      1.0      NaN      NaN     NaN
7411   138168.0      1.0      NaN      NaN     NaN
7412   138169.0      1.0      NaN      NaN     NaN
7413   138171.0      1.0      NaN      NaN     NaN
7414   138172.0      1.0      NaN      NaN     NaN
7415   138173.0      1.0      NaN      NaN     NaN
7416   138174.0      1.0      NaN      NaN     NaN
7417   138175.0      1.0      NaN      NaN     NaN
7418   138176.0      NaN      NaN      NaN     3.0
7419   138177.0      1.0      NaN      NaN     NaN
7420   138178.0      NaN      NaN      NaN     3.0
7421   138180.0      NaN      NaN      NaN     3.0
7422   138181.0      NaN      NaN      9.0     NaN
7423   138182.0      1.0      NaN      NaN     NaN
7424   138183.0      1.0      NaN      NaN     NaN
7425   138184.0      1.0      NaN      NaN     NaN
7426   138185.0      NaN      NaN      NaN     5.0
7427   138186.0      NaN      NaN      NaN     5.0
7428   138187.0      1.0      NaN      NaN     NaN
7429   138188.0      1.0      NaN      NaN     NaN
7430   138189.0      1.0      NaN      NaN     NaN
7431   138190.0      1.0      NaN      NaN     NaN
7432   138191.0      1.0      NaN      NaN     NaN
7433   138192.0      1.0      NaN      NaN     NaN
7434   138193.0      NaN      NaN      NaN     1.0
7435   138194.0      NaN      NaN      NaN     5.0
7436   138195.0      1.0      NaN      NaN     NaN
7437   138196.0      1.0      NaN      NaN     NaN
7438   138197.0      1.0      NaN      NaN     NaN
7439   138198.0      1.0      NaN      NaN     NaN
7440   138199.0      1.0      NaN      NaN     NaN
7441   138200.0      1.0      NaN      NaN     NaN
7442   138201.0      NaN      NaN      NaN     1.0
7443   138202.0      NaN      NaN      NaN     4.0
7444   138203.0      NaN      NaN      NaN     1.0
7445   138204.0      1.0      NaN      NaN     NaN
7446   138205.0      NaN      NaN      NaN     5.0
7447   138206.0      1.0      NaN      NaN     NaN
7448   138207.0      1.0      NaN      NaN     NaN
7449   138208.0      1.0      NaN      NaN     NaN
7450   138209.0      1.0      NaN      NaN     NaN
7451   138211.0      1.0      NaN      NaN     NaN
7452   138212.0      1.0      NaN      NaN     NaN
7453   138213.0      1.0      NaN      NaN     NaN
7454   138214.0      1.0      NaN      NaN     NaN
7455   138215.0      1.0      NaN      NaN     NaN
7456   138216.0      1.0      NaN      NaN     NaN
7457   138217.0      1.0      NaN      NaN     NaN
7458   138218.0      1.0      NaN      NaN     NaN
7459   138219.0      1.0      NaN      NaN     NaN
7460   138220.0      NaN      NaN      NaN     1.0
7461   138221.0      1.0      NaN      NaN     NaN
7462   138222.0      1.0      NaN      NaN     NaN
7463   138223.0      NaN      NaN      NaN     5.0
7464   138224.0      1.0      NaN      NaN     NaN
7465   138225.0      1.0      NaN      NaN     NaN
7466   138226.0      1.0      NaN      NaN     NaN
7467   138227.0      1.0      NaN      NaN     NaN
7468   138228.0      1.0      NaN      NaN     NaN
7469   138229.0      1.0      NaN      NaN     NaN
7470   138230.0      NaN      NaN      9.0     NaN
7471   138231.0      1.0      NaN      NaN     NaN
7472   138232.0      1.0      NaN      NaN     NaN
7473   138233.0      1.0      NaN      NaN     NaN
7474   138234.0      1.0      NaN      NaN     NaN
7475   138235.0      NaN      NaN      NaN     4.0
7476   138236.0      NaN      NaN      NaN     4.0
7477   138237.0      NaN      NaN      NaN     4.0
7478   138238.0      1.0      NaN      NaN     NaN
7479   138239.0      1.0      NaN      NaN     NaN
7480   138240.0      1.0      NaN      NaN     NaN
7481   138241.0      NaN      NaN      NaN     4.0
7482   138242.0      NaN      NaN      9.0     NaN
7483   138243.0      1.0      NaN      NaN     NaN
7484   138244.0      1.0      NaN      NaN     NaN
7485   138245.0      1.0      NaN      NaN     NaN
7486   138247.0      1.0      NaN      NaN     NaN
7487   138248.0      1.0      NaN      NaN     NaN
7488   138249.0      1.0      NaN      NaN     NaN
7489   138250.0      1.0      NaN      NaN     NaN
7490   138251.0      1.0      NaN      NaN     NaN
7491   138252.0      1.0      NaN      NaN     NaN
7492   138253.0      1.0      NaN      NaN     NaN
7493   138254.0      1.0      NaN      NaN     NaN
7494   138255.0      1.0      NaN      NaN     NaN
7495   138256.0      1.0      NaN      NaN     NaN
7496   138257.0      1.0      NaN      NaN     NaN
7497   138258.0      1.0      NaN      NaN     NaN
7498   138259.0      1.0      NaN      NaN     NaN
7499   138260.0      1.0      NaN      NaN     NaN
7500   138261.0      NaN      NaN      NaN     4.0
7501   138262.0      NaN      NaN      NaN     5.0
7502   138263.0      NaN      NaN      NaN     4.0
7503   138264.0      1.0      NaN      NaN     NaN
7504   138265.0      NaN      NaN      NaN     1.0
7505   138266.0      1.0      NaN      NaN     NaN
7506   138267.0      1.0      NaN      NaN     NaN
7507   138268.0      1.0      NaN      NaN     NaN
7508   138269.0      1.0      NaN      NaN     NaN
7509   138270.0      1.0      NaN      NaN     NaN
7510   138271.0      1.0      NaN      NaN     NaN
7511   138272.0      1.0      NaN      NaN     NaN
7512   138274.0      1.0      NaN      NaN     NaN
7513   138275.0      1.0      NaN      NaN     NaN
7514   138276.0      1.0      NaN      NaN     NaN
7515   138277.0      1.0      NaN      NaN     NaN
7516   138278.0      1.0      NaN      NaN     NaN
7517   138280.0      1.0      NaN      NaN     NaN
7518   138281.0      1.0      NaN      NaN     NaN
7519   138282.0      1.0      NaN      NaN     NaN
7520   138283.0      NaN      NaN      9.0     NaN
7521   138284.0      1.0      NaN      NaN     NaN
7522   138285.0      1.0      NaN      NaN     NaN
7523   138286.0      1.0      NaN      NaN     NaN
7524   138287.0      1.0      NaN      NaN     NaN
7525   138288.0      NaN      NaN      NaN     1.0
7526   138289.0      NaN      NaN      NaN     3.0
7527   138290.0      NaN      NaN      NaN     4.0
7528   138291.0      NaN      NaN      NaN     2.0
7529   138292.0      1.0      NaN      NaN     NaN
7530   138293.0      NaN      NaN      NaN     2.0
7531   138294.0      1.0      NaN      NaN     NaN
7532   138295.0      1.0      NaN      NaN     NaN
7533   138296.0      1.0      NaN      NaN     NaN
7534   138297.0      1.0      NaN      NaN     NaN
7535   138298.0      1.0      NaN      NaN     NaN
7536   138299.0      NaN      NaN      NaN     1.0
7537   138300.0      1.0      NaN      NaN     NaN
7538   138301.0      1.0      NaN      NaN     NaN
7539   138302.0      1.0      NaN      NaN     NaN
7540   138303.0      1.0      NaN      9.0     NaN
7541   138304.0      1.0      NaN      NaN     NaN
7542   138305.0      1.0      NaN      NaN     NaN
7543   138306.0      1.0      NaN      NaN     NaN
7544   138307.0      NaN      NaN      NaN     4.0
7545   138308.0      1.0      NaN      NaN     NaN
7546   138310.0      1.0      NaN      NaN     NaN
7547   138311.0      NaN      NaN      NaN     4.0
7548   138312.0      1.0      NaN      NaN     NaN
7549   138313.0      1.0      NaN      NaN     NaN
7550   138314.0      1.0      NaN      NaN     NaN
7551   138315.0      1.0      NaN      NaN     NaN
7552   138316.0      1.0      NaN      NaN     NaN
7553   138317.0      1.0      NaN      NaN     NaN
7554   138318.0      1.0      NaN      NaN     NaN
7555   138319.0      1.0      NaN      NaN     NaN
7556   138320.0      1.0      NaN      NaN     NaN
7557   138321.0      1.0      NaN      NaN     NaN
7558   138322.0      NaN      NaN      NaN     3.0
7559   138323.0      1.0      NaN      NaN     NaN
7560   138324.0      1.0      NaN      NaN     NaN
7561   138326.0      NaN      NaN      NaN     3.0
7562   138327.0      1.0      NaN      NaN     NaN
7563   138328.0      1.0      NaN      NaN     NaN
7564   138329.0      1.0      NaN      NaN     NaN
7565   138330.0      1.0      NaN      NaN     NaN
7566   138331.0      1.0      NaN      NaN     NaN
7567   138332.0      1.0      NaN      NaN     NaN
7568   138333.0      1.0      NaN      9.0     NaN
7569   138334.0      1.0      NaN      NaN     NaN
7570   138336.0      1.0      NaN      NaN     NaN
7571   138337.0      1.0      NaN      NaN     NaN
7572   138338.0      1.0      NaN      NaN     NaN
7573   138339.0      1.0      NaN      NaN     NaN
7574   138340.0      1.0      NaN      NaN     NaN
7575   138341.0      1.0      NaN      NaN     NaN
7576   138342.0      1.0      NaN      NaN     NaN
7577   138343.0      NaN      NaN      NaN     3.0
7578   138344.0      NaN      NaN      NaN     4.0
7579   138345.0      1.0      NaN      NaN     NaN
7580   138346.0      1.0      NaN      NaN     NaN
7581   138347.0      NaN      NaN      9.0     NaN
7582   138348.0      NaN      NaN      NaN     2.0
7583   138349.0      1.0      NaN      NaN     NaN
7584   138350.0      1.0      NaN      NaN     NaN
7585   138351.0      NaN      NaN      NaN     2.0
7586   138352.0      NaN      NaN      NaN     4.0
7587   138353.0      NaN      NaN      NaN     1.0
7588   138354.0      1.0      NaN      NaN     NaN
7589   138355.0      NaN      NaN      NaN     1.0
7590   138356.0      1.0      NaN      NaN     NaN
7591   138357.0      1.0      NaN      NaN     NaN
7592   138358.0      1.0      NaN      NaN     NaN
7593   138359.0      1.0      NaN      NaN     NaN
7594   138360.0      1.0      NaN      NaN     NaN
7595   138361.0      1.0      NaN      NaN     NaN
7596   138362.0      1.0      NaN      NaN     NaN
7597   138363.0      1.0      NaN      NaN     NaN
7598   138364.0      1.0      NaN      NaN     NaN
7599   138365.0      1.0      NaN      NaN     NaN
7600   138366.0      1.0      NaN      NaN     NaN
7601   138367.0      1.0      NaN      NaN     NaN
7602   138368.0      NaN      NaN      NaN     1.0
7603   138369.0      1.0      NaN      NaN     NaN
7604   138370.0      1.0      NaN      NaN     NaN
7605   138371.0      1.0      NaN      NaN     NaN
