FILE: occupation.XPT
------------------------------------------------------------
SHAPE: (8501, 6)
COLUMNS: ['SEQN', 'OCD150', 'OCQ180', 'OCQ210', 'OCQ215', 'OCQ383']
SEQN present: YES

Missing %:
SEQN       0.00
OCD150     0.19
OCQ180    50.04
OCQ210    83.05
OCQ215    46.96
OCQ383    57.49

Full DataFrame Preview:
          SEQN  OCD150   OCQ180  OCQ210  OCQ215  OCQ383
471   131041.0     1.0     45.0     NaN     5.0     NaN
472   131042.0     4.0      NaN     NaN     NaN     4.0
473   131044.0     1.0     40.0     NaN     5.0     NaN
474   131045.0     4.0      NaN     NaN     NaN     3.0
475   131046.0     1.0     52.0     NaN     5.0     NaN
476   131048.0     1.0     32.0     1.0     5.0     NaN
477   131050.0     4.0      NaN     NaN     NaN     3.0
478   131051.0     4.0      NaN     NaN     NaN     4.0
479   131052.0     4.0      NaN     NaN     NaN     3.0
480   131053.0     4.0      NaN     NaN     NaN     1.0
481   131054.0     4.0      NaN     NaN     NaN     4.0
482   131055.0     4.0      NaN     NaN     NaN     3.0
483   131056.0     4.0      NaN     NaN     NaN     1.0
484   131057.0     4.0      NaN     NaN     NaN     3.0
485   131058.0     1.0     40.0     NaN     5.0     NaN
486   131059.0     2.0      NaN     2.0     3.0     NaN
487   131060.0     1.0     50.0     NaN     5.0     NaN
488   131061.0     4.0      NaN     NaN     NaN     3.0
489   131062.0     4.0      NaN     NaN     NaN     3.0
490   131063.0     4.0      NaN     NaN     NaN     1.0
491   131064.0     4.0      NaN     NaN     NaN     7.0
492   131065.0     1.0     60.0     NaN     7.0     NaN
493   131066.0     1.0     20.0     2.0     4.0     NaN
494   131067.0     1.0     48.0     NaN     5.0     NaN
495   131070.0     1.0     40.0     NaN     5.0     NaN
496   131073.0     1.0     60.0     NaN     6.0     NaN
497   131074.0     1.0     45.0     NaN     5.0     NaN
498   131075.0     1.0     80.0     NaN     7.0     NaN
499   131076.0     4.0      NaN     NaN     NaN     3.0
500   131077.0     1.0      5.0     1.0     4.0     NaN
501   131078.0     NaN      NaN     NaN     NaN     NaN
502   131079.0     1.0     23.0     2.0     3.0     NaN
503   131082.0     1.0     40.0     NaN     5.0     NaN
504   131083.0     4.0      NaN     NaN     NaN     4.0
505   131084.0     1.0     44.0     NaN     5.0     NaN
506   131085.0     4.0      NaN     NaN     NaN     3.0
507   131088.0     1.0     25.0     2.0     5.0     NaN
508   131090.0     4.0      NaN     NaN     NaN     3.0
509   131091.0     4.0      NaN     NaN     NaN     3.0
510   131092.0     4.0      NaN     NaN     NaN     3.0
511   131093.0     1.0     68.0     NaN     5.0     NaN
512   131094.0     1.0     40.0     NaN     5.0     NaN
513   131095.0     4.0      NaN     NaN     NaN     7.0
514   131097.0     4.0      NaN     NaN     NaN     3.0
515   131098.0     1.0     25.0     2.0     5.0     NaN
516   131099.0     1.0     40.0     NaN     5.0     NaN
517   131100.0     4.0      NaN     NaN     NaN     1.0
518   131102.0     4.0      NaN     NaN     NaN     4.0
519   131106.0     1.0     50.0     NaN     5.0     NaN
520   131107.0     4.0      NaN     NaN     NaN     3.0
521   131108.0     1.0     40.0     NaN     5.0     NaN
522   131109.0     4.0      NaN     NaN     NaN     4.0
523   131112.0     1.0     53.0     NaN     5.0     NaN
524   131114.0     3.0      NaN     NaN     NaN     NaN
525   131115.0     1.0     11.0     2.0     2.0     NaN
526   131116.0     1.0     40.0     NaN     5.0     NaN
527   131117.0     1.0     50.0     NaN     5.0     NaN
528   131118.0     4.0      NaN     NaN     NaN     3.0
529   131119.0     4.0      NaN     NaN     NaN     3.0
530   131120.0     1.0     40.0     NaN     7.0     NaN
531   131121.0     4.0      NaN     NaN     NaN     3.0
532   131122.0     2.0      NaN     1.0     5.0     NaN
533   131124.0     1.0     30.0     2.0     5.0     NaN
534   131126.0     4.0      NaN     NaN     NaN     3.0
535   131127.0     1.0     30.0     2.0     5.0     NaN
536   131129.0     4.0      NaN     NaN     NaN     3.0
537   131130.0     1.0     40.0     NaN     5.0     NaN
538   131131.0     4.0      NaN     NaN     NaN     3.0
539   131132.0     4.0      NaN     NaN     NaN     3.0
540   131135.0     1.0     25.0     2.0     4.0     NaN
541   131136.0     1.0     60.0     NaN     6.0     NaN
542   131137.0     4.0      NaN     NaN     NaN     3.0
543   131138.0     4.0      NaN     NaN     NaN     1.0
544   131139.0     1.0     34.0     2.0     4.0     NaN
545   131143.0     1.0     50.0     NaN     5.0     NaN
546   131144.0     1.0     60.0     NaN     7.0     NaN
547   131147.0     3.0      NaN     NaN     NaN     NaN
548   131148.0     4.0      NaN     NaN     NaN     3.0
549   131149.0     3.0      NaN     NaN     NaN     NaN
550   131150.0     1.0     40.0     NaN     5.0     NaN
551   131152.0     1.0     32.0     1.0     5.0     NaN
552   131153.0     1.0     40.0     NaN     5.0     NaN
553   131155.0     1.0     40.0     NaN     5.0     NaN
554   131156.0     1.0     48.0     NaN     5.0     NaN
555   131157.0     4.0      NaN     NaN     NaN     3.0
556   131158.0     1.0     40.0     NaN     5.0     NaN
557   131159.0     4.0      NaN     NaN     NaN     4.0
558   131160.0     1.0     55.0     NaN     5.0     NaN
559   131161.0     1.0     40.0     NaN     5.0     NaN
560   131163.0     1.0     45.0     NaN     5.0     NaN
561   131164.0     4.0      NaN     NaN     NaN     5.0
562   131168.0     3.0      NaN     NaN     NaN     NaN
563   131169.0     1.0     30.0     2.0     5.0     NaN
564   131170.0     1.0     20.0     1.0     5.0     NaN
565   131172.0     4.0      NaN     NaN     NaN     3.0
566   131177.0     4.0      NaN     NaN     NaN     3.0
567   131178.0     1.0     15.0     2.0     3.0     NaN
568   131180.0     4.0      NaN     NaN     NaN     1.0
569   131181.0     1.0     45.0     NaN     5.0     NaN
570   131183.0     4.0      NaN     NaN     NaN     3.0
571   131185.0     4.0      NaN     NaN     NaN     3.0
572   131187.0     1.0     40.0     NaN     4.0     NaN
573   131188.0     4.0      NaN     NaN     NaN     4.0
574   131190.0     4.0      NaN     NaN     NaN     2.0
575   131191.0     4.0      NaN     NaN     NaN     3.0
576   131192.0     4.0      NaN     NaN     NaN     6.0
577   131193.0     4.0      NaN     NaN     NaN     3.0
578   131194.0     1.0     40.0     NaN     4.0     NaN
579   131195.0     4.0      NaN     NaN     NaN     4.0
580   131196.0     1.0     22.0     2.0     5.0     NaN
581   131197.0     1.0     60.0     NaN     5.0     NaN
582   131199.0     4.0      NaN     NaN     NaN     3.0
583   131200.0     4.0      NaN     NaN     NaN     1.0
584   131201.0     4.0      NaN     NaN     NaN     3.0
585   131202.0     4.0      NaN     NaN     NaN     3.0
586   131203.0     4.0      NaN     NaN     NaN     4.0
587   131204.0     4.0      NaN     NaN     NaN     3.0
588   131205.0     1.0     25.0     2.0     5.0     NaN
589   131208.0     1.0     30.0     2.0     5.0     NaN
590   131209.0     4.0      NaN     NaN     NaN     7.0
591   131210.0     2.0      NaN     1.0     4.0     NaN
592   131211.0     1.0     40.0     NaN     5.0     NaN
593   131214.0     1.0     39.0     NaN     5.0     NaN
594   131215.0     4.0      NaN     NaN     NaN     4.0
595   131218.0     4.0      NaN     NaN     NaN     7.0
596   131219.0     1.0     40.0     NaN     5.0     NaN
597   131220.0     1.0     40.0     NaN     5.0     NaN
598   131222.0     4.0      NaN     NaN     NaN     4.0
599   131224.0     4.0      NaN     NaN     NaN     3.0
600   131225.0     1.0     40.0     NaN     5.0     NaN
601   131226.0     4.0      NaN     NaN     NaN     2.0
602   131227.0     1.0     20.0     2.0     4.0     NaN
603   131228.0     1.0     40.0     NaN     5.0     NaN
604   131229.0     1.0     48.0     NaN     5.0     NaN
605   131230.0     1.0     25.0     2.0     5.0     NaN
606   131232.0     4.0      NaN     NaN     NaN     6.0
607   131234.0     4.0      NaN     NaN     NaN     3.0
608   131238.0     1.0     50.0     NaN     6.0     NaN
609   131239.0     1.0     48.0     NaN     5.0     NaN
610   131240.0     1.0     43.0     NaN     5.0     NaN
611   131241.0     1.0     55.0     NaN     5.0     NaN
612   131242.0     1.0     45.0     NaN     5.0     NaN
613   131244.0     4.0      NaN     NaN     NaN     3.0
614   131245.0     1.0     16.0     2.0     2.0     NaN
615   131246.0     1.0     30.0     1.0     6.0     NaN
616   131247.0     1.0     48.0     NaN     6.0     NaN
617   131248.0     1.0     40.0     NaN     5.0     NaN
618   131249.0     1.0     40.0     NaN     5.0     NaN
619   131250.0     1.0     40.0     NaN     5.0     NaN
620   131251.0     4.0      NaN     NaN     NaN     7.0
621   131253.0     4.0      NaN     NaN     NaN     3.0
622   131254.0     1.0     40.0     NaN     5.0     NaN
623   131255.0     1.0     40.0     NaN     5.0     NaN
624   131256.0     1.0     24.0     2.0     3.0     NaN
625   131257.0     4.0      NaN     NaN     NaN     3.0
626   131258.0     1.0     70.0     NaN     7.0     NaN
627   131260.0     4.0      NaN     NaN     NaN     1.0
628   131262.0     3.0      NaN     NaN     NaN     NaN
629   131263.0     1.0     40.0     NaN     5.0     NaN
630   131264.0     1.0     35.0     NaN     5.0     NaN
631   131266.0     1.0     27.0     1.0     5.0     NaN
632   131268.0     1.0     42.0     NaN     4.0     NaN
633   131269.0     1.0     40.0     NaN     5.0     NaN
634   131270.0     4.0      NaN     NaN     NaN     4.0
635   131271.0     1.0     44.0     NaN     5.0     NaN
636   131272.0     1.0     55.0     NaN     6.0     NaN
637   131273.0     1.0     50.0     NaN     5.0     NaN
638   131277.0     1.0     40.0     NaN     5.0     NaN
639   131279.0     1.0     18.0     2.0     4.0     NaN
640   131281.0     4.0      NaN     NaN     NaN     3.0
641   131282.0     1.0     45.0     NaN     5.0     NaN
642   131283.0     1.0     40.0     NaN     5.0     NaN
643   131284.0     1.0     56.0     NaN     5.0     NaN
644   131285.0     4.0      NaN     NaN     NaN     3.0
645   131287.0     4.0      NaN     NaN     NaN     3.0
646   131288.0     3.0      NaN     NaN     NaN     NaN
647   131290.0     1.0     40.0     NaN     5.0     NaN
648   131291.0     4.0      NaN     NaN     NaN     3.0
649   131292.0     4.0      NaN     NaN     NaN     4.0
650   131293.0     4.0      NaN     NaN     NaN     1.0
651   131294.0     4.0      NaN     NaN     NaN     3.0
652   131296.0     1.0     50.0     NaN     6.0     NaN
653   131298.0     4.0      NaN     NaN     NaN     4.0
654   131299.0     4.0      NaN     NaN     NaN     4.0
655   131300.0     2.0      NaN     1.0     5.0     NaN
656   131301.0     1.0     30.0     2.0     5.0     NaN
657   131302.0     1.0     50.0     NaN     6.0     NaN
658   131305.0     1.0     16.0     2.0     7.0     NaN
659   131307.0     4.0      NaN     NaN     NaN     3.0
660   131308.0     4.0      NaN     NaN     NaN     5.0
661   131309.0     1.0     40.0     NaN     5.0     NaN
662   131310.0     1.0     60.0     NaN     5.0     NaN
663   131312.0     4.0      NaN     NaN     NaN     3.0
664   131313.0     1.0     40.0     NaN     5.0     NaN
665   131315.0     4.0      NaN     NaN     NaN     1.0
666   131316.0     3.0      NaN     NaN     NaN     NaN
667   131318.0     3.0      NaN     NaN     NaN     NaN
668   131320.0     1.0     40.0     NaN     5.0     NaN
669   131322.0     1.0      8.0     2.0     2.0     NaN
670   131323.0     4.0      NaN     NaN     NaN     2.0
671   131324.0     4.0      NaN     NaN     NaN     3.0
672   131326.0     1.0     50.0     NaN     5.0     NaN
673   131327.0     4.0      NaN     NaN     NaN     4.0
674   131328.0     4.0      NaN     NaN     NaN     3.0
675   131330.0     1.0     40.0     NaN     4.0     NaN
676   131331.0     4.0      NaN     NaN     NaN     3.0
677   131332.0     1.0     40.0     NaN     5.0     NaN
678   131333.0     4.0      NaN     NaN     NaN     3.0
679   131334.0     1.0     48.0     NaN     5.0     NaN
680   131337.0     3.0      NaN     NaN     NaN     NaN
681   131338.0     4.0      NaN     NaN     NaN     1.0
682   131339.0     4.0      NaN     NaN     NaN     3.0
683   131340.0     1.0     40.0     NaN     5.0     NaN
684   131341.0     4.0      NaN     NaN     NaN     1.0
685   131342.0     1.0     24.0     1.0     6.0     NaN
686   131346.0     4.0      NaN     NaN     NaN     3.0
687   131347.0     4.0      NaN     NaN     NaN     3.0
688   131348.0     4.0      NaN     NaN     NaN     1.0
689   131349.0     4.0      NaN     NaN     NaN     3.0
690   131350.0     4.0      NaN     NaN     NaN     3.0
691   131351.0     4.0      NaN     NaN     NaN     3.0
692   131352.0     1.0     65.0     NaN     6.0     NaN
693   131353.0     1.0     40.0     NaN     5.0     NaN
694   131357.0     4.0      NaN     NaN     NaN     3.0
695   131359.0     1.0     36.0     NaN     3.0     NaN
696   131360.0     1.0     33.0     2.0     5.0     NaN
697   131361.0     4.0      NaN     NaN     NaN     3.0
698   131362.0     4.0      NaN     NaN     NaN     2.0
699   131363.0     1.0     40.0     NaN     5.0     NaN
700   131365.0     1.0     40.0     NaN     5.0     NaN
701   131366.0     1.0     45.0     NaN     5.0     NaN
702   131367.0     4.0      NaN     NaN     NaN     1.0
703   131368.0     1.0     37.0     NaN     5.0     NaN
704   131369.0     4.0      NaN     NaN     NaN     3.0
705   131372.0     1.0     40.0     NaN     5.0     NaN
706   131373.0     4.0      NaN     NaN     NaN     3.0
707   131380.0     4.0      NaN     NaN     NaN     2.0
708   131381.0     4.0      NaN     NaN     NaN     3.0
709   131383.0     4.0      NaN     NaN     NaN     3.0
710   131384.0     4.0      NaN     NaN     NaN     2.0
711   131385.0     NaN      NaN     NaN     NaN     NaN
712   131386.0     1.0     40.0     NaN     5.0     NaN
713   131387.0     1.0      5.0     2.0     2.0     NaN
714   131389.0     1.0     40.0     NaN     5.0     NaN
715   131390.0     4.0      NaN     NaN     NaN     4.0
716   131391.0     1.0      7.0     1.0     5.0     NaN
717   131392.0     4.0      NaN     NaN     NaN     6.0
718   131393.0     1.0     40.0     NaN     6.0     NaN
719   131394.0     1.0     24.0     2.0     4.0     NaN
720   131396.0     1.0     15.0     2.0     3.0     NaN
721   131397.0     2.0      NaN     1.0     5.0     NaN
722   131399.0     1.0     70.0     NaN     7.0     NaN
723   131400.0     1.0     20.0     2.0     3.0     NaN
724   131401.0     4.0      NaN     NaN     NaN     1.0
725   131403.0     4.0      NaN     NaN     NaN     6.0
726   131405.0     4.0      NaN     NaN     NaN     4.0
727   131406.0     4.0      NaN     NaN     NaN     7.0
728   131407.0     1.0     40.0     NaN     5.0     NaN
729   131408.0     4.0      NaN     NaN     NaN     2.0
730   131410.0     1.0     40.0     NaN     3.0     NaN
731   131411.0     1.0     38.0     NaN     5.0     NaN
732   131412.0     1.0     11.0     2.0     3.0     NaN
733   131414.0     1.0     36.0     NaN     5.0     NaN
734   131416.0     4.0      NaN     NaN     NaN     7.0
735   131418.0     1.0     55.0     NaN     5.0     NaN
736   131419.0     4.0      NaN     NaN     NaN     3.0
737   131420.0     1.0     40.0     NaN     5.0     NaN
738   131421.0     1.0     40.0     NaN     5.0     NaN
739   131422.0     4.0      NaN     NaN     NaN     3.0
740   131423.0     4.0      NaN     NaN     NaN     4.0
741   131424.0     1.0     50.0     NaN     6.0     NaN
742   131426.0     1.0     35.0     NaN     4.0     NaN
743   131427.0     4.0      NaN     NaN     NaN     3.0
744   131428.0     1.0     40.0     NaN     6.0     NaN
745   131431.0     1.0     36.0     NaN     2.0     NaN
746   131432.0     1.0     40.0     NaN     5.0     NaN
747   131433.0     2.0      NaN     1.0     7.0     NaN
748   131434.0     4.0      NaN     NaN     NaN     2.0
749   131436.0     4.0      NaN     NaN     NaN     3.0
750   131437.0     1.0     40.0     NaN     5.0     NaN
751   131438.0     4.0      NaN     NaN     NaN     2.0
752   131439.0     1.0     36.0     NaN     5.0     NaN
753   131441.0     4.0      NaN     NaN     NaN     1.0
754   131442.0     1.0     65.0     NaN     6.0     NaN
755   131444.0     3.0      NaN     NaN     NaN     NaN
756   131446.0     1.0     20.0     2.0     5.0     NaN
757   131447.0     4.0      NaN     NaN     NaN     3.0
758   131449.0     4.0      NaN     NaN     NaN     3.0
759   131450.0     4.0      NaN     NaN     NaN     3.0
760   131452.0     4.0      NaN     NaN     NaN     4.0
761   131453.0     1.0     40.0     NaN     5.0     NaN
762   131455.0     4.0      NaN     NaN     NaN     3.0
763   131456.0     4.0      NaN     NaN     NaN     3.0
764   131457.0     4.0      NaN     NaN     NaN     3.0
765   131458.0     1.0     16.0     2.0     3.0     NaN
766   131459.0     4.0      NaN     NaN     NaN     3.0
767   131460.0     1.0     80.0     NaN     5.0     NaN
768   131461.0     1.0     40.0     NaN     5.0     NaN
769   131462.0     4.0      NaN     NaN     NaN     4.0
770   131463.0     1.0     45.0     NaN     5.0     NaN
771   131464.0     1.0     24.0     2.0     2.0     NaN
772   131466.0     4.0      NaN     NaN     NaN     2.0
773   131468.0     1.0     47.0     NaN     6.0     NaN
774   131469.0     1.0     48.0     NaN     2.0     NaN
775   131471.0     4.0      NaN     NaN     NaN     7.0
776   131473.0     4.0      NaN     NaN     NaN     3.0
777   131474.0     1.0     25.0     2.0     7.0     NaN
778   131476.0     3.0      NaN     NaN     NaN     NaN
779   131477.0     4.0      NaN     NaN     NaN     3.0
780   131479.0     1.0     20.0     2.0     3.0     NaN
781   131481.0     4.0      NaN     NaN     NaN     1.0
782   131483.0     1.0     40.0     NaN     5.0     NaN
783   131484.0     2.0      NaN     1.0     5.0     NaN
784   131486.0     1.0     50.0     NaN     6.0     NaN
785   131487.0     1.0     16.0     2.0     3.0     NaN
786   131488.0     4.0      NaN     NaN     NaN     4.0
787   131489.0     4.0      NaN     NaN     NaN     7.0
788   131490.0     4.0      NaN     NaN     NaN     6.0
789   131491.0     1.0     30.0     2.0     5.0     NaN
790   131494.0     2.0      NaN     1.0     7.0     NaN
791   131495.0     4.0      NaN     NaN     NaN     3.0
792   131496.0     4.0      NaN     NaN     NaN     7.0
793   131498.0     3.0      NaN     NaN     NaN     NaN
794   131499.0     1.0     40.0     NaN     5.0     NaN
795   131501.0     1.0     32.0     1.0     5.0     NaN
796   131503.0     1.0     45.0     NaN     5.0     NaN
797   131505.0     4.0      NaN     NaN     NaN     3.0
798   131507.0     4.0      NaN     NaN     NaN     4.0
799   131508.0     4.0      NaN     NaN     NaN     3.0
800   131509.0     1.0     30.0     2.0     5.0     NaN
801   131510.0     1.0     40.0     NaN     5.0     NaN
802   131512.0     1.0     14.0     2.0     3.0     NaN
